id,alim_nom_fr,portions,quantities
4ecf2b6d-1dc3-4a0c-98c0-23c98bf01b1e,"Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise",Sandwich entier,250g
67f72f6d-2d13-49b2-87ea-0d1e4c3cb938,"Sandwich baguette, saumon fumé, beurre",Sandwich entier,250g
6287c30a-03c4-4918-924a-b9c5220ad735,"Sandwich baguette, thon, maïs, crudités, préemballé",Sandwich entier,250g
63e66277-1421-4d4b-b490-2c4cd9d98aa2,"Sandwich baguette, jambon, beurre",Sandwich entier,250g
39cd402b-1f71-493e-badc-b4bc1a6f4a66,"Sandwich baguette, camembert, beurre",Sandwich entier,250g
8fc0781e-2d03-426f-9cca-16fa62557ba5,"Sandwich baguette, pâté, cornichons",Sandwich entier,250g
9003d997-932c-42c9-92b3-060d34803a8f,"Sandwich baguette, saucisson, beurre",Sandwich entier,250g
0e12adc9-3bd6-4275-8d86-c0cfc05647c6,"Sandwich baguette, jambon, emmental, beurre",Sandwich entier,250g
6abc087b-1664-4be3-971b-a8e418c13562,"Toasts ou Canapés salés, garnitures diverses, préemballés",Toast,30g
77ee8063-4014-4ffa-a7c5-541ec6b03df3,"Sandwich baguette, crudités diverses, mayonnaise",Sandwich entier,250g
0c35efb8-716d-498e-b0f5-700024163d01,"Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise",Sandwich entier,250g
a82097d9-5215-4178-9836-da5a87019ef4,"Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise",Sandwich entier,250g
23588673-bfb2-4a5c-ab4b-be89a00a85c9,"Sandwich baguette, porc, crudités (tomate, salade), mayonnaise",Sandwich entier,250g
07b236ab-9487-4d74-b30f-37a1e59ababc,"Sandwich baguette, merguez, ketchup moutarde",Sandwich entier,250g
a28b2f3d-4d9c-4868-afa2-8dd0e4e0bb5e,"Sandwich baguette, salami, beurre",Sandwich entier,250g
d8be4d8d-6e17-4110-9372-43c7fb986c84,Sandwich baguette (aliment moyen),Sandwich entier,250g
5ea3d365-e1cb-41c7-9171-6102c1e8684b,"Sandwich pain de mie, garnitures diverses, préemballé",Sandwich entier,200g
1151a31e-e018-4aa3-90f7-ebd70bd7b1c3,"Sandwich pain de mie complet, jambon, crudités, fromage optionnel, préemballé",Sandwich entier,200g
d4e57f02-d579-4950-b957-6254de8c5b8b,"Sandwich pain de mie complet, thon, crudités, mayonnaise, préemballé",Sandwich entier,200g
1bb0b5bd-312a-4a16-9024-89c8b3f51728,"Sandwich pain de mie complet, jambon, fromage, préemballé",Sandwich entier,200g
30c55055-e030-4318-ac6b-0374ce25c3c1,"Sandwich pain de mie complet, poulet, crudités, mayonnaise, préemballé",Sandwich entier,200g
226a37a6-6bdd-416a-a456-d191d48b3403,"Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.), préemballé",Tranche,80g
1b8e8810-2f80-4003-bfbb-3d810e28175d,"Samossa ou Samoussa, préemballé, cuit",Unité,50g
53c1e16c-1269-4bcf-8db9-88ccae0c1105,Feuilleté au poisson et / ou fruits de mer,Part,100g
b8476c81-3c90-4f12-84c4-5f63ffaa8685,"Spécialité chinoise type bouchée à la vapeur, préemballée, cuite",Unité,30g
3abfbb25-9edc-4df5-953f-5de50635c329,"Feuilleté aux escargots, préemballé",Part,100g
4330c638-d406-4a6b-bd0f-8331fc65d196,Feuilleté ou Friand au fromage,Part,100g
2034d276-f37a-409f-be0c-98d0ed3d072f,"Feuilleté ou Friand à la viande, préemballé",Part,100g
9fb0d911-35a1-40e0-8640-08b0bb1b3bf9,"Bouchée à la reine, à la viande/volaille/quenelle",Part,150g
6a4eb064-f09f-4ef4-9785-844d8bb61175,Croissant au jambon,Croissant,120g
21d6e8e3-420e-4d4e-829b-a9d411e91688,Rouleau de printemps,Unité,100g
bd5fc7b5-abce-4d9e-8c63-f15574114303,"Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.), fait maison, cuit",Unité,100g
7768155f-1280-4ca0-9100-5044a84567ce,"Bouchée à la reine, au poisson et fruits de mer",Part,150g
02a26b9c-9160-4748-b924-ebdf5d7a0c41,Feuilleté ou Friand jambon fromage,Part,100g
9d203a74-6586-48b3-85f3-ac8e4142294e,"Beignet de viande, volaille ou poisson, fait maison, cru",Unité,60g
02c36d0e-9d50-4c7e-a346-f7c89f9da927,"Dorade royale ou daurade ou vraie daurade, crue, élevage",Filet,150g
3845e2ce-c026-49b4-9485-36c3a761eea5,"Mulet, cru",Portion,150g
809b4bc5-c868-4c6d-a33c-a3eda6917043,"Truite de mer, crue",Filet,150g
b4f5c49f-a5ac-40fd-a64b-96feb06f6149,Feuilleté salé (aliment moyen),Part,100g
cbc656b6-535f-4d2b-9050-69116686f71e,"Bouchée à la reine, garnie (aliment moyen)",Part,150g
3cb20e24-0c62-4d4a-bbb1-668879ff82ca,"Nem ou Pâté impérial, au poulet, préemballé, cuit",Unité,50g
10ff42b3-8c44-4b31-ac61-3e123ad48b15,"Nem ou Pâté impérial, au porc, préemballé, cuit",Unité,50g
194fc8de-832c-4264-b26c-842020594723,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, préemballé, cuit",Unité,50g
eb06e995-2cfb-48a9-b314-128e10fb0a4e,"Croissant au jambon fromage, préemballé",Croissant,120g
6760c6e3-0a08-4bce-a614-824f22f5b9b2,"Merlan, cru",Filet,150g
fcd7ba06-37ec-461a-bed5-90ab2789caca,"Morue, salée, sèche",Portion,50g
0a2b874b-6c30-45d0-8509-025319afdd0f,"Dorade grise, ou daurade grise, ou griset, crue",Filet,150g
3f30d594-997d-408c-9f5a-cc0b33d9461e,"Maquereau espagnol ou maquereau blanc ou billard, cru",Filet,150g
bafb8906-14f3-485b-af08-acc7fe22513d,"Denté, cru",Portion,150g
aaf86d59-7196-4f5b-8355-d032f27163d7,"Saint-Pierre, cru",Portion,150g
a8f6f73e-4fd8-46c3-82a8-6a7683955ef4,"Rouget-barbet de roche, vapeur",Filet,100g
546630dc-0d67-4efd-919e-b0b60fa9b7b7,"Églefin, cru",Filet,150g
bbc40713-941a-4a7c-96c8-0206ee0effbc,"Limande-sole, crue",Filet,150g
4024f862-7ef2-4347-95b1-5c3aad35c1b3,"Foie de morue, cru",Portion,50g
33f34ea5-ad91-43ba-902f-6cfd06aaa01b,"Vivaneau, cru",Filet,150g
a966c83d-d68e-42d2-a113-aff1157c3318,"Flétan du Groënland ou flétan noir ou flétan commun, cru",Portion,150g
93a70da5-98b5-4bb2-bc22-48a626510877,"Saumon, cru, sauvage",Tranche,150g
2243ecf6-f0b3-41c0-9971-644b6eb3816d,"Requin, cru",Portion,150g
67c18174-f88c-4d61-a58b-4768f94e0288,"Orphie commune, crue",Portion,150g
58f5312f-bc71-4860-96ba-e51db0d999b5,"Lompe, crue",Portion,100g
4fac9b46-66b3-4e9e-8337-a5447dc5f5d6,"Brème, cru",Portion,150g
f9c18485-65a1-4d33-ab06-7ed9e4956b77,"Omble chevalier, cru",Portion,150g
67edde16-4abe-4a59-b0c7-684b2ab41877,"Loup tacheté, cru",Portion,150g
9fdf49f4-8cd6-441c-8a25-cf3c9c5ccc12,"Turbot, cru",Filet,150g
8c93fe3a-3a2e-4921-9acb-1dc22c750a74,"Corégone lavaret, cru",Portion,150g
4fcf6dea-291b-4a42-872e-4563f0aaf509,"Mérou, cru",Portion,150g
c165a11f-7339-4208-bbf4-5ef50b524b3d,"Sole tropicale ou Sole langue, crue",Filet,150g
65403b43-a630-4fe2-8087-4c6fbe7acfc9,"Turbot d'élevage, cru",Filet,150g
b5eb5194-738f-463e-b072-705bad2a3446,"Bar commun ou loup (Méditerranée), cru, sauvage",Filet,150g
a5d0449d-a0ea-4521-8183-e554bf812d42,"Bar commun ou loup (Méditerranée), cru, élevage",Filet,150g
3185a4db-49c3-4790-bad5-819d64144882,"Baudroie rousse ou Lotte, crue",Portion,150g
da3ccc2f-3ce3-46d8-b290-c4c6aa121c37,"Sébaste du nord, ou grand sébaste, ou dorade sébaste, ou daurade sébaste, crue",Portion,150g
4cee3ace-f550-49fb-8932-99d14a7263ed,"Hoki, tout lieu de pêche, cru",Filet,150g
f3a90856-eb2b-4e5d-9ee9-174c1cbc0272,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru",Filet,150g
3c3da58f-2001-4b81-83c6-24497d548e6d,"Merlu blanc du Cap, surgelé, cru",Filet,150g
b989a418-0ad8-4f84-a40f-f24a92ce814d,"Chinchard maigre, cru",Filet,150g
e00b9c5a-daba-4712-872e-11d4a278e901,"Hareng maigre, cru",Filet,150g
6fa4e10d-b9cb-4ef5-93c6-495aa51a6589,"Hareng gras, cru",Filet,150g
5eeb2e77-c4ef-48ff-b2aa-04dbd178862b,"Joëls (petits poissons entiers) pour friture, crus",Portion,150g
1c9debac-3d55-4591-9979-8716382228bb,"Empereur, filet, sans peau, cru",Filet,150g
18c5dba3-8433-4fe2-b962-e5897363738b,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)",Filet,100g
ac29512d-9984-46f1-9ebc-cccba38ddd32,"Carpe, crue, élevage",Portion,150g
b57648cd-197a-457e-9459-3b7e640b0344,"Truite d'élevage, crue",Filet,150g
aff22f5e-e39b-4286-a60d-e49077b7fe14,"Truite arc en ciel, crue, élevage",Filet,150g
a129755c-fb8a-4385-9071-5467a66ad6ff,"Perche du Nil, crue",Filet,150g
e7d94df8-a134-4f5d-995f-fbc415210007,"Rascasse, crue",Portion,150g
3ddd040d-18b4-472d-af6d-52b26484e1e7,"Oeufs de truite, semi-conserve",Cuillère à soupe,30g
c35c15b9-3066-4c5b-bc11-109a4e15ea94,"Saumon, bouilli/cuit à l'eau, élevage",Tranche,200g
42f49c0f-4b0d-41fd-95f6-e8a9e756897c,"Double cheeseburger, provenant de fast food",Burger,250g
c7ddc6ec-8805-4d19-800f-ae0b36b714d3,"Couronne de Noël (Brioche) aux fruits confits, préemballée",Tranche,80g
fa1dda60-9a9c-4698-884c-109a38a33c44,"Brioche pur beurre, préemballée",Tranche,50g
842b9333-81c4-49a7-bfa9-8bd273c88091,"Saumon, cuit au micro-ondes, élevage",Tranche,200g
94cd6bb4-b6b9-4e12-aef1-7f92d99c4639,"Espadon, cru",Steak,150g
eee610ee-4980-460f-b8bb-e5fc9f984971,"Bogue, crue",Portion,150g
9d1129b2-5dce-43db-bbed-1ec2dddbaaf3,"Capelan, cru",Portion,100g
980b4f52-e040-4869-9ca1-69bf7f0cad46,"Congre, cru",Portion,150g
f135166c-f982-430f-87ac-f0fc8ddf6a6b,"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux",Barre,40g
9be8afbd-506d-4dc9-ad1d-7a92d07fb9eb,"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux",Barre,40g
0881a5f6-eedd-4dc4-9612-73cfaa784b6f,"Carrelet ou plie, cuit à la vapeur",Filet,150g
2711da24-0415-4078-a389-c95a7ca2244b,Pâtisserie (aliment moyen),Part,100g
3333351d-c099-4f74-aae8-c4b357a2e0ce,"Hareng, frit",Filet,80g
9ff549fa-6b30-4a4e-8642-4e766ad626e5,"Truite, cuite à la vapeur",Tranche,150g
9b1510ac-c5b4-4846-9287-dc72ca2a0385,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four",Filet,150g
7ab76c42-e60a-41b9-be43-b3dbab505db9,"Anguille, bouillie/cuite à l'eau",Tranche,150g
468a72b3-7d7a-4106-b603-c6f74aa07534,"Truite arc en ciel, élevage, cuite à la vapeur",Tranche,150g
aef0707e-1fd9-4982-89b2-df8988a5f930,"Corb, cru",Filet,150g
8044a12c-7bf3-4d84-b499-eee270c32263,"Dorade rose, ou daurade rose, crue",Filet,150g
bc292c63-b006-4e4b-b9f3-fe6b88117a7e,"Bigorneau, cuit",Portion,50g
809c1bb6-6990-452e-9eec-01eadaaabae9,"Crevette rose bouquet, cuite",Unité,30g
45ded714-e342-4c8e-9634-3c151e79ebf9,"Langoustine, bouillie/cuite à l'eau",Unité,40g
b2212b45-0291-413b-8552-6451d618da0b,"Araignée de mer, cuite",Portion,200g
bb68caa1-1f2f-4ba9-90d9-fb25de09ade1,"Crevette pattes blanches, cuite",Unité,30g
ecc38b6f-1658-4612-8e92-aaa125e16c79,"Crevette géante tigrée, cuite",Unité,50g
0a4c9665-81c2-44c3-806d-439cd4023075,"Crevette royale rose, cuite",Unité,50g
c2db28e2-38d1-4987-b03e-9ce8ef659eda,"Grenouille, cuisse, grillée/poêlée",Cuisse,50g
beb11bb3-bbe2-4934-affd-688f832a57be,"Tapioca ou Perles du Japon, cru",Cuillère à soupe,15g
517f9877-aed0-47d1-8d92-5b8eda0e287a,"Chips de pommes de terre nature ou aromatisées, standard",Portion,30g
163b2806-a872-4c46-836f-4e9eccd2bb2d,"Pomme de terre, sans peau, crue",Pomme de terre moyenne,150g
5f31e251-9b34-4a47-acb1-a4199bef9442,"Bouillon de viande et légumes type pot-au-feu, dégraissé, déshydraté",Portion,10g
5d061b3b-c070-464c-8fee-e60659409d25,"Pomme de terre, appertisée, égouttée",Pomme de terre moyenne,150g
718a9adf-1e12-4558-913f-561036220e8a,"Pomme de terre noisette, surgelée, crue",Portion,100g
79d1b1c1-fd88-43cc-9837-7eb871781838,"Pomme de terre vapeur, sous vide",Pomme de terre moyenne,150g
14e8384a-1186-43cb-a018-8e75c4dd4b09,"Patate douce, purée, cuisinée à la crème",Portion,150g
50aeaac8-4db4-4614-9a03-9b10de125302,"Pomme de terre poêlée, avec matière grasse",Portion,150g
27b67046-b19b-4793-86f1-60cf2b7c9ffc,"Pomme de terre, flocons déshydratés, au lait ou à la crème",Portion,30g
20685fcd-4d88-4f89-ab2d-8447d3b48477,"Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse",Portion,200g
d64eb9b7-8ff6-4640-b3d2-a98b4e366d8f,"Pomme de terre, purée, avec lait et beurre, non salée",Portion,200g
951b394b-9f5d-4639-8179-3d910ae385f3,"Pomme de terre, purée à base de flocons, reconstituée avec lait demi-écrémé et eau, non salée",Portion,200g
1f5af1dc-d7a4-4226-8ea0-59a29fee2dd7,"Pomme de terre dauphine, surgelée, crue",Portion,100g
43efb0fd-5bae-40be-93cc-d99f0b77033b,"Pomme de terre dauphine, surgelée, cuite",Portion,100g
b366b78b-5182-44be-9b6d-2aa5728c1474,"Pomme de terre, flocons déshydratés, nature","Cuillère à soupe, Tasse","10g, 100g"
ef1e4132-fac1-4e51-90b7-f6cf1e2ca2b0,"Pomme de terre nouvelle, crue","Unité moyenne, Kg","150g, 1000g"
6afa35fd-52b0-4d72-987e-7bc8731392eb,"Pomme de terre, rôtie/cuite au four","Unité moyenne, Kg","150g, 1000g"
32ad1993-d593-432e-9d06-a8e89ce7907b,Son de maïs,"Cuillère à soupe, Tasse","10g, 50g"
5cf8419c-5ff3-4b32-9519-4a5bf2c6bb0f,Son de riz,"Cuillère à soupe, Tasse","10g, 50g"
69c5ec45-8ecd-4ee1-aa89-a2eafbcfcd36,Son (aliment moyen),"Cuillère à soupe, Tasse","10g, 50g"
4d3818b2-9a92-41e7-acf5-9ae1442e9469,Germe de blé,"Cuillère à soupe, Tasse","10g, 60g"
f09a16e1-fa6a-49b9-bc82-aed211de1c43,"Frites de pommes de terre, surgelées, rôties/cuites au four",Portion,150g
e3eedb38-7085-4853-b26d-1baa26660421,"Frites de pommes de terre, surgelées, cuites en friteuse",Portion,150g
3131a605-4d38-4b66-aa60-dcae036b45a1,"Pomme de terre duchesse, surgelée, cuite",Portion,150g
3652d145-79a4-4f18-b027-b063c80df9b3,"Pomme de terre noisette, surgelée, cuite",Portion,150g
7bc670b6-3230-4349-8019-b45460b72b0e,Pomme de terre sautée/poêlée à la graisse de canard,Portion,150g
3eb4946a-58b2-4dde-96dd-523b735facb6,"Chips de pommes de terre nature ou aromatisées, à l'ancienne",Portion,30g
9d88b242-0643-4b24-b5c5-73fdf940b022,"Chips de pommes de terre et assimilés nature ou aromatisées, allégées en matière grasse",Portion,30g
1d7e6c92-fcf3-47bf-b383-5d873dba1422,Rostis ou Galette de pomme de terre,"Unité, Portion","100g, 150g"
73ce2060-fe2a-4861-baba-a75ec9dce838,"Pomme de terre duchesse, surgelée, crue",Portion,150g
4af6981d-7fc7-4ffe-9471-5cdd7389d7d9,"Pomme de terre sautée/ rissolée, pré-frites, surgelée, crue",Portion,150g
c550c33a-effa-4327-9fc2-a79d479a6b45,"Frites de pommes de terre, surgelées, préfrites, pour cuisson rôtie/ au four",Portion,150g
e3158353-6d77-4908-9dfd-defa21c4f802,"Frites de pommes de terre, surgelées, préfrites, pour cuisson micro-ondes",Portion,150g
d79947f4-452a-42ec-b072-81c46e96d06b,"Frites de pommes de terre, surgelées, préfrites, pour cuisson en friteuse",Portion,150g
74037bf8-84a4-47fb-b553-9c1dfcdfb6eb,"Pomme de terre, purée (aliment moyen)",Portion,200g
9a751d8d-1c07-40bd-b98b-4e69205b792a,"Pomme de terre, cuite (aliment moyen)","Unité moyenne, Kg","150g, 1000g"
5c782932-446b-413a-84b9-bdb32b8603d8,"Patate douce, cuite",Portion,150g
907e4290-3cae-42a7-b926-643f0237bcc2,"Topinambour, cuit",Portion,150g
a44bcc3a-23c2-4630-ba97-fecce17b1c4d,"Topinambour, cru",Portion,150g
57092981-4854-4cbb-a62d-f78841523820,"Banane plantain, cuite",Portion,150g
c9fa5a0c-4f23-4900-ad88-e75a551c3818,"Taro, tubercule, cuit",Portion,150g
50ae930f-fdb4-4827-82dc-8fc55a22b7d3,"Igname, épluchée, crue",Portion,150g
b7b3a310-5046-427b-b2cf-495545ad3646,"Igname, épluchée, bouillie/cuite à l'eau",Portion,150g
80ba2a6c-6675-4d0a-9f09-bc5660411020,"Manioc, racine crue",Portion,150g
c2f4580c-3830-495e-b7e0-9af165662934,"Fruit à pain, cru",Portion,150g
ee748bc1-84e0-458c-a462-1db9ff902600,"Caviar, semi-conserve",Cuillère à soupe,15g
cc313b22-3062-46f6-83b0-d06fd92a3c84,"Potatoes ou Wedges ou Quartiers de pommes de terre épicés, surgelées, cuites",Portion,150g
1c6b633d-af53-4be5-995b-57a222fa3deb,"Luzerne, graine",Cuillère à soupe,10g
0471b927-791d-4a35-9ba7-33ed61406157,"Pomme de terre sautée/rissolée, pré-frite, surgelée, cuite",Portion,150g
23313521-1863-4721-a571-4c5b7fa531ab,"Bulot ou Buccin, cuit",Portion,100g
11f5e516-5cfc-4d20-bba7-bb69fa49f40c,"Huître, sans précision, crue",Unité,25g
6dda099d-7768-46a0-9e74-106098190d2e,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3",Cuillère à soupe,15g
131a786f-2ad5-4cca-8120-935d2bb36733,"Crevette, surgelée, crue",Portion,100g
440bee8f-9131-4fd8-ade7-5f2a9b6f1305,"Crevette rose, crue",Portion,100g
82fc019e-9381-44c0-957c-bdd26c07370d,"Maquereau, filet grillé, appertisé, nature, égoutté",Portion,100g
ae97acf0-2777-4169-a069-bd8a6826d61e,"Oeufs de cabillaud, fumés, semi-conserve",Portion,30g
5d318ad5-0330-43e0-a208-45f0c51323ae,"Thon germon ou thon blanc, cuit à la vapeur sous pression",Portion,150g
915b3a3b-a966-4843-b0e9-14f14ea48503,"Saumon, appertisé, égoutté",Portion,150g
043ea8f7-a352-4e9a-942f-afb387b0d15f,"Foie de morue, appertisé, égoutté",Cuillère à soupe,15g
d78220b4-ed47-49a4-942d-dd0e51a95fc9,"Thon à l'huile de tournesol, entier, appertisé, égoutté",Portion,100g
134e4f9b-1938-4a3c-9ae3-15a96f9fca7a,"Wakamé (Undaria pinnatifida), séchée ou déshydratée",Cuillère à soupe,5g
22c887e6-718f-48f2-997e-cea780dc92dc,"Laitue de mer (Ulva sp.), séchée ou déshydratée",Cuillère à soupe,5g
97741ada-65d3-47ce-bb9b-c631c27ab405,"Kombu royal (Saccharina latissima), séchée ou déshydratée",Cuillère à soupe,5g
00c23c59-472f-40ce-880d-244779b740b0,"Kombu ou kombu japonais (Laminaria japonica), séchée ou déshydratée",Cuillère à soupe,5g
ef7bbc23-cf79-47bf-a86a-b5c01d2cbf03,"Kombu breton (Laminaria digitata), séchée ou déshydratée",Cuillère à soupe,5g
41a08046-791a-43d9-85db-fa7bd774bb97,"Ao-nori (Enteromorpha sp.), séchée ou déshydratée",Cuillère à soupe,5g
600d5598-d4cd-43bc-b1d8-f2a6d04bec1c,"Manioc, racine cuite",Portion,150g
949c2825-72a9-4dc0-9801-6e2aedcc89d2,"Lichen de mer ou pioca ou goémon rouge (Chondrus crispus), séché ou déshydraté",Cuillère à soupe,5g
e4d2026e-3db8-40d0-8226-084e78de21eb,Confiture de framboise (extra ou classique),Cuillère à soupe,20g
d52be989-ecc2-4dc7-9cd5-e6b92dff3387,Préparation de fruits divers (en taux de sucres : confitures allégées en sucres < préparations de fruits < confitures),Cuillère à soupe,20g
112facda-3ca0-482e-8260-d27ed4ee1b51,Mélange apéritif de graines (non salées) et raisins secs,Poignée,30g
2fb21b04-27f7-4ab2-921f-bb70e41100ee,"Noix de cajou, grillée, non salée",Poignée,30g
06c6237c-d655-4b4c-b076-364f1d7130c2,"Noix de cajou, grillée à sec, non salée",Poignée,30g
6d6a9f30-5fe1-4ca5-8526-4d0c1b894e3f,"Pâte d'amande, préemballée","Tranche, Portion","50g, 100g"
c0a3de38-6d0e-4e77-84f4-f6e81672e4c6,"Soja, graine entière","Tasse, Cuillère à soupe","180g, 10g"
1204def5-523c-434e-83a0-ea43fdcde036,"Pomme de terre primeur, sans peau, bouillie/cuite à l'eau","Unité moyenne, Kg","150g, 1000g"
42d8ec40-177d-43d0-8ab3-9233bb2a097b,"Moule de Méditerranée, crue",Portion,100g
22265918-9217-405e-900a-a00304210be4,"Pecten d'Amérique ou Peigne du canada, noix, crue","Unité, Portion","25g, 100g"
ad910874-5584-4014-bc2b-6f6d84ae0fbd,"Rillettes de maquereau, préemballées","Cuillère à soupe, Portion","30g, 50g"
1e6756b9-57a1-4806-8cf2-402ed2779775,"Pop-corn ou Maïs éclaté, à l'huile, salé",Tasse,30g
9375977a-9b5d-41d5-969a-f07d389c8e1e,"Pop-corn ou Maïs éclaté, à l'air, non salé",Tasse,30g
5b40f02c-321d-4c17-abdc-1818aadea38c,"Pop-corn ou Maïs éclaté, au caramel",Tasse,30g
0aa07e2c-e145-45da-b801-04af1eec3cb4,Chips de crevette,Portion,30g
cd9c8d09-351f-4e8d-a4d1-eb8345693ee6,Chips de maïs ou tortilla chips,Portion,30g
3432de1d-1db4-4f88-9e74-a4c6000fcf0b,"Biscuit apéritif soufflé, à base de pomme de terre",Portion,30g
18805c1a-5298-4ce0-aaad-b7b0bf10aa8d,"Biscuit apéritif, mini bretzel ou sticks",Portion,30g
834008b8-5502-4cd0-ad86-41d99617588a,"Biscuit apéritif soufflé, à base de pomme de terre et de soja",Portion,30g
397eb87f-58ff-4ac7-b99f-97c8e00f0611,Biscuit apéritif (aliment moyen),Portion,30g
76f44ff6-3ab5-48e9-9595-3ec3c6b60fc6,Biscuit apéritif feuilleté,Portion,30g
f2cd366f-48b8-47de-b582-21729833f0ac,"Crêpe dentelle (pour apéritif) au fromage, préemballée",Unité,10g
b6659d0e-45e7-4044-b11c-017a409b8591,"Viande blanche, cuite (aliment moyen)",Portion,100g
951ca90d-6122-4d58-b72d-70e06dc018ef,Viande cuite (aliment moyen),Portion,100g
e4475a8a-ef26-49e1-bfaf-8b91f7d07e0f,"Volaille, cuite (aliment moyen)",Portion,100g
749920a7-0736-49b8-a25b-6ebf1ce7ec60,"Viande rouge, cuite (aliment moyen)",Portion,100g
3ac3a82a-2d66-4499-b988-1108b7c0931b,Charcuterie (aliment moyen),Tranche,50g
df3b28a7-61a8-48f8-bc50-8a118cc81837,"Hareng fumé, à l'huile",Filet,50g
8cecba0f-2241-48f7-b511-de246d0f9eaa,"Merlu, cru",Filet,150g
d895b462-a82c-4c90-ac24-61212b22a433,"Grenouille, cuisse, crue",Unité,40g
a6341c44-9975-4b09-a3e6-0e49f0825125,Saumon fumé,Tranche,50g
158eda59-d0ed-49ab-a77e-f79180b1c654,"Lieu noir, surgelé, cru",Portion,150g
3d2abf6b-c8bf-4319-888e-99322f815e99,"Cordon bleu de volaille, préemballé",Unité,120g
3d1116c0-0252-4256-8cbf-7e0db797719e,"Boeuf, boulettes cuites",Boulette,40g
16f55f8d-34ee-4790-939f-a9a39a7dea52,"Veau, escalope panée, cuite",Unité,120g
84a7b643-dfb3-4c23-8f9f-fa110ddf7c78,"Boulettes au porc et au boeuf (à la suédoise), préemballées, crues",Boulette,40g
ccac2884-6ec5-4765-98bc-94263a510168,"Boulettes au boeuf et à l'agneau (type kefta), préemballées, crues",Boulette,40g
617b8a10-dbb3-4aab-b40a-820633a74d68,Brochette de volaille,Brochette,150g
3188158d-9125-476f-882d-95e0eb0a0443,Brochette de boeuf,Brochette,150g
4a258639-c076-4552-a193-45c15f17119e,Brochette mixte de viande,Brochette,150g
ad5e2ed1-4202-4592-8f30-d4eae8c9fe5c,"Volaille, croquette panée ou nuggets",Unité,40g
